PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
3348;"Monasterio de las Descalzas Reales";"Convento fundado por la Princesa Juana de Austria, transformando un antiguo palacio de su madre Isabel de Portugal.";"Solo con visita guiada  .     De martes a sabado de 10 a 14 horas y de 16 a 18:30 horas  Domingos y festivos, de 10 a 15 horas. Cerrado los lunes";"";"Metro: Callao (lineas 3, 5) , Santo Domingo (linea 2) , Sol (lineas 1, 2, 3) Gran Via (lineas 1, 5)  Bus: 1, 2, 3, 5, 15, 20, 25, 39, 40, 44, 46, 50, 51, 52, 53, 74, 75, 133, 146, 147, 148, 149, 150, 202";"Dias de apertura especial para 2017    20 de marzo, lunes siguiente a San Jose  1 de Mayo, Fiesta del Trabajo  15 de mayo, San Isidro, fiesta local   15 de agosto, Asuncion de la Virgen   12 de octubre, Fiesta Nacional de Espana   1 de noviembre, Dia de Todos los Santos   9 de noviembre, Nuestra Senora de la Almudena, fiesta local   6 de diciembre, Constitucion Espanola   8 de diciembre, Inmaculada Concepcion    Dias de cierre para 2017    1 de enero, Ano Nuevo  6 de enero, Epifania del Senor (Reyes Magos)  Semana Santa, del 12 al 15 abril, inclusive  1 de mayo, Fiesta del Trabajo  24 de diciembre, Natividad del Senor  25 de diciembre, Natividad del Senor  31 de diciembre, Noche Vieja";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=12e113db5b71c010VgnVCM1000000b205a0aRCRD";"DESCALZAS";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28013";"SOL";"CENTRO";"440197";"4474626";"40.418233359889484";"-3.706213134639163";"914 548 700                                                             
";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
60230;"Oratorio San Felipe Neri";"";"";"";"Metro: Sainz de Baranda (lineas 6 y 9), O'Donnel (linea 1, 6)  Bus: 2, 15, 26, 30, 56, 61, 63, 143, 156, 215";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4ad48ed67151c010VgnVCM2000000c205a0aRCRD";"ANTONIO ARIAS";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28009";"NInO JESUS";"RETIRO";"443141";"4474369";"40.416124984841304";"-3.671478807160195";"915 737 272";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3729;"Oratorio Santo Nino del Remedio";"";"";"";"Metro: opera (lineas 2, 5, Ramal), Callao (linea 3, 5), Sol (1, 2, 3)  Bus: 25, 39   Renfe: Sol (C3, C4)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=245def4d7f71c010VgnVCM1000000b205a0aRCRD";"DONADOS";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28013";"SOL";"CENTRO";"440022";"4474610";"40.41808561532612";"-3.7082743476402866";"915 426 112";"";"ndelremedio@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3428;"Parroquia Ascension del Senor";"";"";"";"Bus: 17, 25, 19  Metro: Laguna (linea 6)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=613313db5b71c010VgnVCM1000000b205a0aRCRD";"VIA CARPETANA";"CALLE";"V";"105";"";"";"";"";"MADRID";"MADRID";"28047";"SAN ISIDRO";"CARABANCHEL";"437409";"4472002";"40.39438987765851";"-3.7388151028925596";"";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3429;"Parroquia Asuncion de Nuestra Senora. Calle Gabriel y Galan";"";"";"";"Metro: Alfonso XIII(Linea 4)  Bus: 43, 120, 9, 40, 72, 73";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4c0313db5b71c010VgnVCM1000000b205a0aRCRD";"GABRIEL Y GALAN";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28002";"CIUDAD JARDIN";"CHAMARTIN";"443410";"4478314";"40.45168186284748";"-3.668672065334429";"";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3430;"Parroquia Asuncion de Nuestra Senora. Calle Perez de Victoria";"";"";"";"Bus: 160, 161";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=de1313db5b71c010VgnVCM1000000b205a0aRCRD";"PEREZ DE VICTORIA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28023";"ARAVACA";"MONCLOA-ARAVACA";"433696";"4479058";"40.457664609108825";"-3.7832992174433553";"913 078 654";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3437;"Parroquia Bautismo del Senor";"";"";"";"Bus: 82";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d5753d232e91f010VgnVCM1000000b205a0aRCRD";"GAVILANES";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28035";"FUENTELARREINA";"FUENCARRAL-EL PARDO";"437439";"4481303";"40.47817899437229";"-3.739378919991362";"913 731 815";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3591;"Parroquia Beata Maria Ana de Jesus";"";"";"";"Metro: Legazpi (lineas 3 y 6)   Bus: 6, 18, 62, 76, 78, 148, 8, 19, 45, 47, 59, 85, 86, 247";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9edef4d7f71c010VgnVCM1000000b205a0aRCRD";"GUILLERMO DE OSMA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28045";"CHOPERA";"ARGANZUELA";"440953";"4471932";"40.39401854488283";"-3.697052144961612";"914 734 973";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
45867;"Parroquia Beata Maria Ana Mogas";"";"";"";"Metro: Tres Olivos (linea 10)  Bus:  66, 137";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e528f0bde551c010VgnVCM2000000c205a0aRCRD";"BELLA ALTISIDORA";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28034";"VALVERDE";"FUENCARRAL-EL PARDO";"441490";"4483559";"40.49879774855143";"-3.691798172854847";"917 359 596";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
8182976;"Parroquia Beata Teresa de Calcuta";"";"";"";"Metro: Vicalvaro (linea 9), San Cipriano (linea 9)  Bus: 71, 100   Renfe: Vicalvaro (C2, C7)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3c7ce72dd138f410VgnVCM1000000b205a0aRCRD";"MINERVA";"CALLE";"V";"58";"";"";"";"";"MADRID";"MADRID";"28032";"CASCO H.VICALVARO";"VICALVARO";"448671";"4472181";"40.39677413854557";"-3.6061355724326614";"917 768 162";"";"bteresadecalcuta@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3449;"Parroquia Buen Pastor";"";"";"";"Bus: 57, 136, 144";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=356213db5b71c010VgnVCM1000000b205a0aRCRD";"PARQUE DE PALOMERAS BAJAS";"AVENIDA";"V";"22";"";"";"";"";"MADRID";"MADRID";"28018";"PALOMERAS BAJAS";"PUENTE DE VALLECAS";"444391";"4470067";"40.377454587016835";"-3.6563813721457015";"917 855 343";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
60216;"Parroquia castrense Nuestra Senora del Carmen";"";"";"";"Bus: 7 , 29 , 107";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=03238ed67151c010VgnVCM2000000c205a0aRCRD";"SERRANO GALVACHE";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28033";"COSTILLARES";"CIUDAD LINEAL";"443394";"4480465";"40.47105798433232";"-3.6690529649688886";"917 674 508";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
60184;"Parroquia Castrense Santa Maria de la Dehesa";"";"";"";"Metro: Cuatro Vientos ( Linea 10 )  Bus: 39 , 139 , 610 , 760  Renfe: Cuatro Vientos";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fb728ed67151c010VgnVCM2000000c205a0aRCRD";"ARQUEROS";"AVENIDA";"V";"19";"";"";"";"";"MADRID";"MADRID";"28024";"CAMPAMENTO";"LATINA";"432826";"4470511";"40.380600824380814";"-3.7926550496727827";"915 092 372";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3465;"Parroquia Concepcion de Nuestra Senora";"";"";"";"Bus:  21, 53, 1, 9, 19, 51, 74   Metro:  Velazquez (linea 4)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c77213db5b71c010VgnVCM1000000b205a0aRCRD";"GOYA";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"442237";"4475356";"40.42495393979169";"-3.6822351000291946";"915 773 438";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3478;"Parroquia Cristo de la Paz";"";"";"";"Metro: Opanel (linea 6), Urgel (linea 5)  Bus: 118";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5a8213db5b71c010VgnVCM1000000b205a0aRCRD";"PORTALEGRE";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28019";"OPAnEL";"CARABANCHEL";"438675";"4471481";"40.389790810630956";"-3.7238485218136166";"914 690 512";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3479;"Parroquia Cristo Resucitado";"";"";"";"Metro: Batan (linea 10)   Bus: 138, 36, 39, 65";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7fa213db5b71c010VgnVCM1000000b205a0aRCRD";"CEBREROS";"CALLE";"V";"56";"";"";"";"";"MADRID";"MADRID";"28011";"LUCERO";"LATINA";"436642";"4473148";"40.404655420723046";"-3.7479662983162916";"914 630 716";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3481;"Parroquia Cristo Rey de Usera";"";"";"";"Metro: Usera (linea 6)  Bus: 47 , 247";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=02c213db5b71c010VgnVCM1000000b205a0aRCRD";"AMOR HERMOSO";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28026";"MOSCARDO";"USERA";"440353";"4471119";"40.38665179240183";"-3.704045218309689";"914 761 814";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
189085;"Parroquia Cristo Sacerdote";"";"";"";"Bus: 146";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=afb48aa6bd91f010VgnVCM1000000b205a0aRCRD";"LOPEZ DE ARANDA";"CALLE";"V";"52";"";"";"";"";"MADRID";"MADRID";"28027";"EL SALVADOR";"SAN BLAS-CANILLEJAS";"446414";"4477504";"40.44458442670169";"-3.6331790433879845";"917 421 106";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3483;"Parroquia Cristo Salvador";"";"";"";"Metro: San Lorenzo (linea 4)  Bus: 72, 87, T11";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=27e213db5b71c010VgnVCM1000000b205a0aRCRD";"CARACOLI";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28033";"PINAR DEL REY";"HORTALEZA";"446203";"4480800";"40.47426288668642";"-3.6359469220399987";"917 636 614";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3485;"Parroquia Crucifixion del Senor";"";"";"";"Metro: Laguna (linea 6)  Bus: 31, 55, 119  Renfe: Laguna";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b9f213db5b71c010VgnVCM1000000b205a0aRCRD";"CUART DE POBLET";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28047";"LUCERO";"LATINA";"436913";"4472436";"40.398262044796304";"-3.7447021524214";"914 654 789";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
189087;"Parroquia Divino Salvador";"";"";"";"Bus: 134, 178, SE70  Metro: Montecarmelo (linea 10)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57e48aa6bd91f010VgnVCM1000000b205a0aRCRD";"SANTUARIO DE VALVERDE";"AVENIDA";"V";"37";"";"";"";"";"MADRID";"MADRID";"28049";"EL GOLOSO";"FUENCARRAL-EL PARDO";"440881";"4484340";"40.50579002314775";"-3.699057756302056";"917 343 013";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3494;"Parroquia Dulce Nombre de Maria";"";"";"";"Bus:  8, 113  Metro: Conde de Casal (linea 6)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f34313db5b71c010VgnVCM1000000b205a0aRCRD";"SAN FLORENCIO";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28038";"NUMANCIA";"PUENTE DE VALLECAS";"444072";"4473071";"40.40449501144985";"-3.660403328017802";"914 333 865";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3680;"Parroquia el Salvador y San Nicolas";"";"";"";"Bus: 6, 26, 32, M1  Metro: Anton Martin (linea 1)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6cfdef4d7f71c010VgnVCM1000000b205a0aRCRD";"ATOCHA";"CALLE";"V";"58";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440818";"4473936";"40.41206198418387";"-3.6988294216852573";"913 690 579";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3499;"Parroquia Encarnacion del Senor";"";"";"";"Metro: Garcia Noblejas (linea 7)   Bus: 4, 28, 38, 48, 70";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=865313db5b71c010VgnVCM1000000b205a0aRCRD";"INSTITUCION LIBRE DE ENSE&Ntilde;ANZA";"AVENIDA";"V";"49";"";"";"";"";"MADRID";"MADRID";"28037";"SIMANCAS";"SAN BLAS-CANILLEJAS";"446515";"4475874";"40.42990697255846";"-3.6318506467724987";"913 040 308";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3502;"Parroquia Epifania del Senor";"";"";"Acogida y ayuda a personas carentes de recursos, tanto espanoles como inmigrantes de la parroquia";"Metro: Eugenia de Montijo (linea 5)  Bus: 17, 35";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=196313db5b71c010VgnVCM1000000b205a0aRCRD";"NUESTRA SEnORA DE LA LUZ";"CALLE";"V";"64";"";"";"";"";"MADRID";"MADRID";"28047";"VISTA ALEGRE";"CARABANCHEL";"436617";"4470945";"40.384807971737985";"-3.7480412420331533";"914 616 613";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3504;"Parroquia Espiritu Santo";"";"";"";"Bus: 38, 106, 110, 146, 210   Metro: El Carmen (linea 5)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3e8313db5b71c010VgnVCM1000000b205a0aRCRD";"RICARDO ORTIZ";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28017";"VENTAS";"CIUDAD LINEAL";"444343";"4475928";"40.43025065554588";"-3.6574603020312475";"917 251 015";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3505;"Parroquia Espiritu Santo y Nuestra Senora de la Araucana";"";"";"";"Metro:  Colombia (lineas 8 y 9)   Bus: 52, 7, 11, 40";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ab7313db5b71c010VgnVCM1000000b205a0aRCRD";"PUERTO RICO";"CALLE";"V";"29";"";"";"";"";"MADRID";"MADRID";"28016";"HISPANOAMERICA";"CHAMARTIN";"442918";"4478881";"40.45675595691311";"-3.67452499541458";"914 579 965 ";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3540;"Parroquia Hispanoamericana de la Merced";"";"";"";"Bus: 552, 7, 11, 40  Metro:  Nuevos Ministerios (lineas 6, 8 y 10)    Renfe: Nuevos Ministerios";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fe0eef4d7f71c010VgnVCM1000000b205a0aRCRD";"EDGAR NEVILLE";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28020";"CUATRO CAMINOS";"TETUAN";"441003";"4478087";"40.44947827910877";"-3.6970352082266884";"915 335 844";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3544;"Parroquia Inmaculada Concepcion (El Pardo)";"";"";"";"Bus:  601, 602";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=812eef4d7f71c010VgnVCM1000000b205a0aRCRD";"MANUEL ALONSO";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28048";"EL PARDO";"FUENCARRAL-EL PARDO";"434303";"4486045";"40.520653260852654";"-3.7768662423327717";"913 760 055";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3545;"Parroquia Inmaculado Corazon de Maria";"";"";"";"Metro: Arg&uuml;elles (lineas 3, 4, 6)   Bus: 74, 21";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=143eef4d7f71c010VgnVCM1000000b205a0aRCRD";"FERRAZ";"CALLE";"V";"74";"";"";"";"";"MADRID";"MADRID";"28008";"ARGUELLES";"MONCLOA-ARAVACA";"439063";"4475804";"40.4287628744355";"-3.7196920478784348";"917 589 530";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3558;"Parroquia Jesus de Nazaret";"";"";"";"Bus: 7, 29, 129        Metro: Hortaleza (linea 4)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=395eef4d7f71c010VgnVCM1000000b205a0aRCRD";"CUEVAS DEL ALMANZORA";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28033";"APOSTOL SANTIAGO";"HORTALEZA";"444238";"4481078";"40.47663737407202";"-3.659151307753868";"913 024 619";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3555;"Parroquia Jesus Obrero";"";"";"";"Metro: Simancas (linea 7)  Bus: 109";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cb6eef4d7f71c010VgnVCM1000000b205a0aRCRD";"CASTILLO DE UCLES";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28037";"SIMANCAS";"SAN BLAS-CANILLEJAS";"447047";"4475627";"40.42771595638502";"-3.625558447095084";"913 044 109";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3556;"Parroquia Jesus y Maria";"";"";"";"Metro: Empalme (linea 5)   Bus: 121, 138  Renfe: Aluche";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5e7eef4d7f71c010VgnVCM1000000b205a0aRCRD";"MAQUEDA";"CALLE";"V";"129";"";"";"";"";"MADRID";"MADRID";"28024";"ALUCHE";"LATINA";"435499";"4471320";"40.38810017241468";"-3.761249872255835";"917 177 973";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3462;"Parroquia La Cena del Senor";"";"";"";"Metro: Antonio Machado (linea 7)  Bus: 127, 132";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c0a313db5b71c010VgnVCM1000000b205a0aRCRD";"ANTONIO MACHADO";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28035";"VALDEZARZA";"MONCLOA-ARAVACA";"439123";"4480098";"40.46744931105531";"-3.71939710046197";"913 733 032";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3490;"Parroquia Los Doce Apostoles";"";"";"";"Metro: Nunez de Balboa (lineas 5 y 9)   Bus: 9, 19, 51";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e5c313db5b71c010VgnVCM1000000b205a0aRCRD";"VELAZQUEZ";"CALLE";"V";"88";"";"";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"442147";"4476151";"40.43210942547462";"-3.683368479020089";"915 764 549 ";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3584;"Parroquia Madre del Buen Pastor";"";"";"";"Metro:  Hospital 12 de Octubre (linea 3)  Bus: 23, 78, 123";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e09eef4d7f71c010VgnVCM1000000b205a0aRCRD";"SAN MARIO";"CALLE";"V";"81";"";"";"";"";"MADRID";"MADRID";"28041";"SAN FERMIN";"USERA";"441534";"4469971";"40.37639384878805";"-3.690026344329712";"914 753 075";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3593;"Parroquia Maria Auxiliadora";"";"";"";"Metro: Embajadores (linea 3)    Bus:  36, 41, C!, 119, C2  Renfe: Atocha Renfe";"Archicofradia Maria Auxiliadora  con sede en dicha parroquia";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=06beef4d7f71c010VgnVCM1000000b205a0aRCRD";"ATOCHA";"RONDA";"V";"25";"";"";"";"";"MADRID";"MADRID";"28012";"PALOS DE MOGUER";"ARGANZUELA";"441209";"4473391";"40.40718011197082";"-3.6941708773769997";"915 062 107 ";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3603;"Parroquia Maria Inmaculada y Santa Vicenta";"";"";"";"Metro: Cuzco (linea 10)  Bus: 11, 149";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=98ceef4d7f71c010VgnVCM1000000b205a0aRCRD";"BRASIL";"AVENIDA";"V";"25";"";"";"";"";"MADRID";"MADRID";"28020";"CASTILLEJOS";"TETUAN";"441351";"4479081";"40.4584483257105";"-3.6930235105410056";"915 556 218";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3604;"Parroquia Maria Madre del Amor Hermoso";"";"";"";"Bus:  85, 123  Cercania Renfe:  Villaverde Bajo";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2bdeef4d7f71c010VgnVCM1000000b205a0aRCRD";"VICENTE CARBALLAL";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28021";"BUTARQUE";"VILLAVERDE";"442208";"4467406";"40.35333390565562";"-3.6818542661914027";"917 967 276";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3609;"Parroquia Maria Mediadora";"";"";"";"Metro: Miguel Hernandez (linea 1)  Bus: 144, 54, 58, 103, 142, 143";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bdeeef4d7f71c010VgnVCM1000000b205a0aRCRD";"RAFAEL ALBERTI";"AVENIDA";"V";"25";"BAJO";"";"";"";"MADRID";"MADRID";"28018";"PALOMERAS SURESTE";"PUENTE DE VALLECAS";"445729";"4471086";"40.38672277856084";"-3.6407073669949246";"913 034 496";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3617;"Parroquia Maria Reina";"";"";"";"Metro: Buenos Aires (linea 1), Nueva Numancia (linea 1)  Bus: 54, 58, 103, 136, 141, 143";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=400fef4d7f71c010VgnVCM1000000b205a0aRCRD";"PICO DE LA MALICIOSA";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28038";"NUMANCIA";"PUENTE DE VALLECAS";"444342";"4471863";"40.393630768528126";"-3.6571157825001555";"914 780 996";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
59882;"Parroquia Maria Virgen Madre";"";"";"";"Bus: 112, 122, 153  Metro: Canillas (linea 4)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3c558ed67151c010VgnVCM2000000c205a0aRCRD";"MACHUPICHU";"AVENIDA";"V";"50";"";"";"";"";"MADRID";"MADRID";"28043";"PIOVERA";"HORTALEZA";"446589";"4479316";"40.46091920011027";"-3.631268315627043";"913 882 341";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
